Customer_ID,Name,Email,Phone,Address,City,State,Zip_Code,Subscription_Type,Service_Tier,Monthly_Bill,Join_Date,Payment_Status,Region,Contract_End,Age_Group,Employment_Status,Customer_Lifetime_Value,Loyalty_Points,Churn_Risk,Number_Of_Devices,Has_Outdoor_Dish,Auto_Pay_Enabled,Paperless_Billing,Last_Payment_Date
8117,Tamara Reid,jeffreyallen@example.org,741-726-2420x0537,"6885 Tyler Gardens, Garciaside, MH 03883",Robertton,INDIANA,33702,Sling Blue,Basic,185.97,2021-07-07,Paid,South,2026-04-21,18-25,Employed,10791.02,46147,Medium,3,True,True,False,2026-03-12
5573,John Hill,kennedygarrett@example.org,414.480.0089x5698,"166 Smith Way, Port Williamburgh, OK 76995",East Frank,ARIZONA,48815,America'S Top 500,Basic,92.56,2022-11-03,Pending,West,2026-10-09,65+,Retired,3420.73,28588,High,3,False,False,False,2026-03-12
9669,Rebecca Salas,masondawn@example.org,978-684-7959,"3665 Potter Islands Suite 486, North Laurie, MS 96463",Douglaston,GEORGIA,97187,America'S Top 250,Basic,140.87,2021-07-10,Paid,Midwest,2027-12-03,26-35,Retired,1843.09,33082,High,6,False,True,False,2026-03-12
4610,Jill Bauer,heathergibson@example.net,589-758-2078x355,"PSC 1675, Box 7365, APO AA 19315",North Teresa,ALASKA,79114,Spanish Premium,Standard,243.33,2023-09-27,Disputed,Northwest,2027-02-24,26-35,Employed,7935.71,31976,High,8,True,True,True,2026-03-12
5673,Emily May,sharpgary@example.net,(355)449-9043,"USNS Johnson, FPO AE 69673",Port Micheleshire,ILLINOIS,90033,Sling Orange,Basic,101.17,2024-12-19,Disputed,Midwest,2026-04-10,46-55,Self-Employed,1592.27,23465,High,3,False,False,False,2026-03-12
3429,Amy Carr,deleonjulia@example.net,804.310.9401x9861,"26068 Andrew Shoals, Bergland, CT 57787",East Kiaraborough,DELAWARE,50842,Sling Blue,Premium,125.75,2026-01-08,Paid,Northwest,2027-09-04,46-55,Student,5655.26,44984,Medium,7,True,False,False,2026-03-12
10222,Tammy Johnson,baldwinbrandon@example.org,(904)837-0824,"315 Lewis Track, Lake Scott, FL 18455",Harrymouth,MAINE,71657,Sling Blue,Premium,233.32,2024-11-24,Disputed,South,2027-08-29,18-25,Employed,5549.38,4705,Low,7,True,False,True,2026-03-12
4307,Mr. Albert Nelson,larrylee@example.com,408-300-7859,"2273 Richards Vista Suite 797, Rachelside, RI 12468",Robertside,NORTH DAKOTA,70494,America'S Top 200,Basic,223.37,2023-07-27,Disputed,West,2027-09-17,18-25,Unemployed,4709.88,16955,Medium,7,True,True,True,2026-03-12
11645,Rachel Stone,nicole29@example.com,643.278.6732x7874,"482 Black Oval Suite 929, East Jessefort, NH 31551",South Paul,IOWA,69509,Spanish Premium,Standard,177.08,2025-06-20,Paid,Northwest,2026-07-23,18-25,Self-Employed,8146.41,33599,Medium,5,True,False,True,2026-03-12
9564,Austin Miller,zgarcia@example.com,(659)796-8525,"5600 Allen Crossing Suite 895, Joshuastad, TN 84375",Port Renee,MISSOURI,60142,Sling Orange,Premium,125.23,2022-01-28,Overdue,South,2027-01-23,36-45,Self-Employed,3454.46,3736,High,8,False,True,False,2026-03-12
1065,Rachel Miller,mwilliams@example.org,001-932-477-5728x306,"868 Murphy View, Hodgesville, MT 40671",Evansmouth,WASHINGTON,21702,America'S Top 500,Premium,170.72,2024-05-22,Pending,Midwest,2026-07-29,56-65,Student,3556.59,32537,Low,6,True,False,True,2026-03-12
8505,Selena Vargas,kcurry@example.org,+1-681-942-3075x9656,"303 Arnold Park Suite 705, South Patricia, KS 91883",North Melinda,MISSISSIPPI,42392,Sling Orange,Premium,146.99,2022-03-22,Paid,South,2026-12-15,56-65,Employed,13840.83,46343,Low,5,True,False,False,2026-03-12
9099,Erin Daniel,carol94@example.org,488-890-6613x19660,"35986 Bush Parks, Cookburgh, SC 40773",Lake Keith,WEST VIRGINIA,7737,Sling Orange,Standard,137.01,2021-12-29,Overdue,South,2026-04-13,65+,Unemployed,4796.08,42661,Medium,7,False,True,False,2026-03-12
3925,Christopher Hayes,fwatson@example.net,852.378.3619,"470 Lewis Causeway, Lake Georgemouth, NV 56560",North Andrea,ARIZONA,36411,Sling Blue,Standard,170.87,2023-06-03,Pending,Southwest,2027-10-27,56-65,Retired,10893.53,48130,High,3,True,False,True,2026-03-12
3815,Dr. Kathy Elliott,bowmanbrian@example.org,5418454934,"4547 Christopher Fields, Nicholsonbury, WA 85572",Robinsonmouth,RHODE ISLAND,49797,America'S Top 120,Premium,191.13,2026-01-10,Disputed,South,2026-04-07,65+,Student,9678.38,39962,Low,5,False,False,False,2026-03-12
6630,David Greer,timothywest@example.com,9674192420,"31123 Kevin Parks, North Robertshire, TX 93412",South Dillonfurt,ALABAMA,20638,Sling Orange,Premium,148.65,2025-08-27,Paid,South,2026-09-29,36-45,Employed,12428.94,10271,Medium,3,True,False,True,2026-03-12
12463,Keith Mitchell,fmoore@example.net,(359)686-0582x82791,"17624 Smith Stravenue, North Penny, OH 33831",West Phillipville,KENTUCKY,66370,Spanish Premium,Standard,154.5,2025-05-21,Paid,Midwest,2027-06-10,18-25,Employed,8019.33,10745,Low,6,True,True,True,2026-03-12
10780,Dominique Taylor,mblackwell@example.net,001-218-883-8767x4123,"5283 Erica Rue, Matthewstad, AK 76124",Port Brian,IOWA,73533,America'S Top 500,Basic,227.34,2022-01-14,Pending,Northwest,2026-04-07,56-65,Unemployed,7328.19,13536,Medium,6,False,False,False,2026-03-12
7079,Bradley Richardson,wendy44@example.net,+1-219-619-4423,"521 Mullen Burg, South Sandratown, AS 19208",Willisberg,KANSAS,80634,America'S Top 500,Basic,188.65,2024-07-16,Disputed,Midwest,2027-11-20,46-55,Self-Employed,8277.03,12907,Low,4,False,False,False,2026-03-12
5029,Dr. Zachary Jensen,lynnjohn@example.net,(585)250-3704x05860,"08395 Lyons Roads, Williamville, ID 92610",Lake Anthony,GEORGIA,34877,America'S Top 200,Standard,79.73,2025-03-22,Pending,West,2027-01-02,65+,Retired,4546.91,7094,Medium,5,True,False,True,2026-03-12
2882,Jonathon Brooks,christopher01@example.com,7358511502,"5030 Grant Turnpike Suite 026, Nathanside, DE 62954",Trevortown,COLORADO,13097,America'S Top 500,Basic,244.54,2024-12-02,Paid,Midwest,2028-01-03,46-55,Employed,14837.01,7630,Low,1,False,True,False,2026-03-12
4779,Steven Marks,reneecarter@example.com,(415)613-4430,"64459 Mary Inlet Apt. 226, New Micheleland, DC 09479",East Zacharyfort,CONNECTICUT,2723,Spanish Premium,Premium,206.43,2022-09-28,Overdue,Midwest,2027-10-10,36-45,Retired,12674.67,47393,Low,8,False,True,False,2026-03-12
2910,Vanessa Johnson,rroman@example.net,438-347-9719x374,"PSC 1478, Box 9443, APO AA 42640",Port Markhaven,COLORADO,18146,America'S Top 200,Premium,228.18,2025-05-07,Overdue,Northwest,2027-10-07,18-25,Student,6782.47,24186,High,3,True,False,False,2026-03-12
5838,William Alvarado,rjohnson@example.net,475-867-0791x9015,"269 Ramos Crossroad Suite 123, East Andrewport, GU 20679",West Erikland,MICHIGAN,4255,Spanish Premium,Premium,50.12,2022-11-03,Overdue,Southwest,2026-08-27,18-25,Unemployed,6124.71,44401,Low,1,False,True,False,2026-03-12
1145,Trevor Mendez,jill06@example.com,803-626-3717x92912,"0783 Downs Tunnel Apt. 795, West Michelleview, IN 56279",Nelsontown,INDIANA,94897,America'S Top 120,Basic,157.29,2025-08-01,Disputed,Northeast,2026-07-28,36-45,Self-Employed,13244.13,22459,Medium,1,True,True,True,2026-03-12
11402,Robert Parsons,ddawson@example.net,(606)769-4360,"4998 Quinn Course, North Christopher, ND 03048",Russellbury,RHODE ISLAND,96181,America'S Top 120,Premium,134.57,2024-03-24,Paid,Northeast,2027-10-12,46-55,Unemployed,1183.07,17530,Low,4,False,True,True,2026-03-12
11328,Sarah Adams,roger85@example.net,740.596.0866,"624 Justin Crossroad Suite 239, Lorettamouth, WY 88173",South Rhondaberg,IOWA,19562,America'S Top 200,Vip,56.85,2024-06-11,Overdue,Northwest,2027-11-12,46-55,Self-Employed,3096.69,48367,Low,3,True,False,False,2026-03-12
4203,Sarah Morris,brightjames@example.com,(399)976-7709x83520,"PSC 6535, Box 6624, APO AP 98695",Robinsonton,CALIFORNIA,82391,Sling Blue,Premium,238.65,2026-02-05,Disputed,Northwest,2026-04-06,26-35,Employed,3355.38,3271,High,1,False,True,True,2026-03-12
10517,Ian Rice,carriegutierrez@example.com,+1-318-821-0851,"8684 Kristen Orchard, North Marcusstad, CO 04686",Danielberg,ALABAMA,46096,America'S Top 500,Premium,142.84,2022-01-19,Disputed,West,2028-01-20,26-35,Retired,7799.84,10633,High,3,False,True,False,2026-03-12
1957,Chris King,diane15@example.org,5957850438,"7327 Elizabeth Fords, West David, AS 23352",Yatesburgh,NORTH CAROLINA,89730,America'S Top 500,Premium,199.84,2026-03-13,Disputed,South,2027-03-31,65+,Retired,10152.04,797,Low,8,True,True,False,2026-03-12
8224,Samantha Ortiz,thompsonkyle@example.org,806.953.2740,"277 Schneider Flat Apt. 487, Ramosfort, IN 23279",Port Christopher,OHIO,81216,Sling Blue,Vip,111.01,2022-09-12,Pending,Northeast,2027-03-16,65+,Retired,5878.94,21685,Medium,8,False,False,False,2026-03-12
6617,Benjamin Thompson,tylerharris@example.com,+1-468-261-3689x0112,"4458 Ho Canyon, Jillianport, GU 87120",Allisonport,MONTANA,51217,America'S Top 500,Vip,148.55,2025-10-25,Overdue,Northeast,2027-04-11,65+,Unemployed,8801.4,34751,Low,8,False,False,False,2026-03-12
6656,Laura Gilmore,jamespacheco@example.org,001-924-216-8864x29988,"4052 Holland Skyway Suite 519, East Brenda, CT 63548",South Leah,INDIANA,85974,Sling Blue,Vip,212.28,2021-10-29,Pending,Northeast,2027-01-05,65+,Unemployed,3236.22,42774,Low,1,False,True,False,2026-03-12
11503,Carl Solomon,mdennis@example.org,893.278.8493x823,"185 Kimberly Mountains Suite 373, East Brittney, GA 84495",Mcgeebury,HAWAII,54010,America'S Top 250,Standard,74.2,2024-05-27,Overdue,West,2027-05-30,56-65,Employed,9414.86,15410,Medium,4,False,True,True,2026-03-12
3914,Marie Griffin,angelabenson@example.net,001-427-559-7724x4756,"2209 Joe Gardens Suite 384, East Gregory, NY 94351",Port Jessica,CONNECTICUT,48341,America'S Top 500,Premium,76.47,2024-05-22,Disputed,Northwest,2026-06-12,46-55,Retired,13088.63,34549,Medium,7,True,False,True,2026-03-12
9890,Jennifer White,wrightjocelyn@example.org,+1-608-383-1121x690,"632 Russell Plain Apt. 202, Ashleymouth, OR 41953",South Bill,CONNECTICUT,75248,America'S Top 120,Basic,67.84,2023-12-15,Disputed,Northwest,2026-06-30,56-65,Student,13254.46,39624,High,8,True,True,False,2026-03-12
5435,Daniel Jackson,carlmays@example.net,937-443-4968x52197,"50907 William Village Apt. 832, Reedland, NC 80177",Lorimouth,RHODE ISLAND,98972,Sling Blue,Standard,148.55,2025-02-09,Paid,South,2026-06-25,65+,Student,10417.78,27518,High,5,False,False,False,2026-03-12
9228,John Alvarez,marywhite@example.net,+1-256-942-2699x320,"PSC 4600, Box 5010, APO AP 66973",Denisebury,WEST VIRGINIA,48608,America'S Top 500,Premium,122.2,2026-01-22,Disputed,South,2026-10-26,36-45,Unemployed,13285.06,3603,Medium,2,True,True,False,2026-03-12
2805,Edwin Morton,michael45@example.com,001-336-747-8038x8648,"159 Christopher Grove, North Samantha, VA 26044",Williamville,MONTANA,43235,Sling Orange,Standard,53.53,2023-07-22,Paid,Northwest,2027-09-25,65+,Unemployed,11436.99,47187,Low,6,False,False,False,2026-03-12
7891,Angel Daniels,russell81@example.com,351.455.7095x9467,"27352 Payne Greens Suite 171, Mcdonaldfort, DE 03070",East Sheenafort,NEBRASKA,25238,Spanish Premium,Basic,160.03,2026-03-13,Overdue,Southwest,2027-06-26,18-25,Student,2919.56,12370,Low,7,True,False,True,2026-03-12
8945,Kelly Franco,angelicawalker@example.org,282.737.7343,"79849 Matthew Plaza, Garystad, PR 55878",Karabury,NEW HAMPSHIRE,82333,America'S Top 200,Vip,64.27,2022-03-08,Paid,Southwest,2027-03-07,36-45,Student,5332.68,19494,High,7,True,True,True,2026-03-12
10770,Jesse Jones,zshort@example.com,(896)705-6625,"940 Michael Forges Apt. 231, New Nicholas, OH 61722",Garretthaven,CALIFORNIA,37132,America'S Top 500,Vip,229.32,2022-02-25,Overdue,South,2026-07-05,56-65,Self-Employed,7139.7,38452,Low,2,True,False,False,2026-03-12
3000,Donald Shaw,kevinrobertson@example.com,584.347.4001x963,"74451 Arnold View, Darleneton, MI 51603",Sandraview,KANSAS,14148,America'S Top 200,Basic,99.14,2024-03-27,Overdue,Southwest,2027-05-26,36-45,Retired,3085.04,19532,High,6,False,False,True,2026-03-12
12088,Tracy Stuart,mrodriguez@example.org,218-877-8934,"5405 David Meadow Apt. 374, North Stephenview, DC 70045",East Williamfurt,NEW MEXICO,85070,America'S Top 200,Standard,238.94,2025-09-03,Pending,Northwest,2026-04-08,56-65,Employed,5705.42,948,Low,4,True,False,False,2026-03-12
12511,Steven Harris,xwallace@example.org,2348477645,"164 Lindsay Underpass, East Thomas, SD 96070",West Kenneth,SOUTH CAROLINA,30341,America'S Top 250,Basic,114.51,2021-04-05,Pending,Midwest,2027-08-20,36-45,Employed,1162.68,8193,Low,2,False,True,True,2026-03-12
7425,Mallory Wood,kevin99@example.org,001-829-484-4670x1238,"1973 Damon Mills, South Brandon, OH 98087",Devinbury,SOUTH CAROLINA,13340,Spanish Premium,Basic,227.0,2026-03-01,Paid,Southwest,2027-03-25,18-25,Student,7376.43,18559,High,4,False,True,True,2026-03-12
6667,Megan Petersen,leslie96@example.org,001-907-975-0874x4182,"Unit 6819 Box 3073, DPO AA 58120",Dennisfort,GEORGIA,50299,Sling Blue,Vip,181.07,2025-06-08,Pending,West,2027-09-04,56-65,Unemployed,5639.4,40304,High,4,False,True,False,2026-03-12
7162,Patrick Duffy,amanda36@example.com,(567)943-0512x80491,"6192 Chambers Cliffs Suite 288, North Josephmouth, AR 21072",East Marychester,NEBRASKA,27102,America'S Top 250,Basic,188.33,2021-09-15,Pending,Midwest,2027-12-10,36-45,Unemployed,10550.57,39405,Medium,4,False,False,False,2026-03-12
7620,Lisa Benson,jacob21@example.org,001-456-838-3306,"PSC 8734, Box 7722, APO AP 37662",East Judychester,SOUTH DAKOTA,7596,Spanish Premium,Vip,179.26,2025-12-27,Paid,Southwest,2027-07-01,26-35,Unemployed,2095.62,24129,Low,3,False,False,True,2026-03-12
5945,Miranda Carroll,kristina90@example.org,827-254-6742,"041 Cody Fall, Port Shannonmouth, KS 09517",North Christinaburgh,TENNESSEE,57856,Sling Blue,Basic,231.7,2021-04-04,Paid,South,2026-10-10,18-25,Retired,9315.11,27137,Medium,7,False,True,False,2026-03-12
3385,Chase Lopez,scottsherry@example.org,001-208-675-3111x3767,"18742 Brett Points Suite 042, Thompsontown, SD 97939",Amandahaven,MICHIGAN,67960,America'S Top 500,Standard,170.04,2025-10-09,Disputed,West,2026-03-16,36-45,Retired,3625.44,8989,Medium,6,False,True,False,2026-03-12
5661,Chelsea Miller,sarahshelton@example.net,(829)675-7564x234,"03772 Lee Summit Suite 608, Port Ashley, WI 64541",Woodburgh,IOWA,72725,America'S Top 250,Standard,113.06,2022-04-20,Overdue,Southwest,2027-08-20,26-35,Student,4143.11,47303,High,2,True,True,True,2026-03-12
8469,Matthew Duncan,amber38@example.com,(745)878-1426x12362,"9314 Aaron Bypass Suite 599, North Robertmouth, ME 98208",Campbellfurt,NORTH CAROLINA,11658,America'S Top 500,Basic,86.61,2022-07-17,Paid,West,2027-02-18,46-55,Employed,7729.63,34212,Low,5,True,False,False,2026-03-12
3817,Courtney Nash,marywalters@example.com,272.534.4608x2383,"391 Walsh Avenue Apt. 240, Karenton, AR 35212",Aaronburgh,PENNSYLVANIA,65908,Sling Blue,Standard,237.62,2023-05-14,Overdue,Northeast,2026-03-21,26-35,Self-Employed,2915.42,27423,Low,8,True,True,True,2026-03-12
1035,Sarah Watkins,michaeljackson@example.com,+1-780-262-1667x30984,"1292 Taylor Skyway Apt. 901, Robertport, NV 50754",Lake Sharonfurt,FLORIDA,69381,America'S Top 200,Basic,161.99,2024-03-15,Paid,Midwest,2026-09-13,26-35,Self-Employed,10318.84,37413,Low,5,True,False,True,2026-03-12
1457,Ruth Castillo,dianawhite@example.org,363.657.4896,"6237 Cook Estate, Powellfort, IA 09989",West Adam,VERMONT,52535,Sling Orange,Standard,199.98,2023-09-03,Pending,Northeast,2026-03-25,36-45,Unemployed,4602.74,44593,Medium,5,False,True,False,2026-03-12
12225,Ruth Jordan,kristen35@example.org,(433)703-4917,"31154 Ward Mountains, Grantview, AS 85433",Hernandezside,DELAWARE,94585,America'S Top 120,Premium,202.14,2021-04-03,Paid,Southwest,2027-05-22,18-25,Student,12864.62,14823,Medium,7,True,True,False,2026-03-12
3208,Adam Edwards,floreslauren@example.org,903-337-7839,"929 Young Square Apt. 648, Davisport, TX 82823",Kyleport,NEVADA,78881,Sling Orange,Premium,69.79,2021-03-30,Disputed,Southwest,2027-09-06,26-35,Student,11015.17,7078,High,7,True,False,True,2026-03-12
7040,Tanya Martin,davidsampson@example.org,+1-502-564-0468x386,"1809 Sanford Unions, New Tammychester, NC 40527",Port Tonyaborough,MISSISSIPPI,60433,America'S Top 500,Premium,155.33,2023-12-09,Overdue,Midwest,2027-03-06,36-45,Student,7537.73,35156,Low,1,False,False,False,2026-03-12
7399,Christy Ellison,evansandrew@example.com,588.641.8639,"289 Jonathan Ridge, Port Gary, MP 67609",Port Keithburgh,VERMONT,38833,Sling Orange,Standard,229.72,2026-01-05,Disputed,West,2027-07-28,46-55,Employed,5995.57,33382,Low,2,False,True,True,2026-03-12
2955,Danielle Atkins,bcarter@example.org,401.663.1774,"2827 Steele Lake, Lake Sandraport, NJ 58947",Samanthatown,ARIZONA,91108,Sling Orange,Basic,81.25,2024-03-22,Disputed,Midwest,2026-10-22,18-25,Employed,4154.57,33049,High,1,False,False,True,2026-03-12
2006,Amanda Washington,drodgers@example.org,001-410-202-6914x96674,"6993 Butler Ridge Apt. 089, Brianshire, GU 92931",Kurtmouth,TEXAS,42002,America'S Top 120,Vip,213.95,2025-07-05,Pending,Southwest,2026-10-10,18-25,Retired,6240.25,42962,Low,1,True,False,False,2026-03-12
4928,Anna Banks,vchen@example.org,+1-423-323-3426x0619,"580 James Fields, Patriciatown, MH 08988",Nancyberg,NEW JERSEY,9134,Sling Orange,Vip,217.73,2025-10-07,Pending,Midwest,2027-02-12,46-55,Student,3797.35,21041,Low,2,True,True,False,2026-03-12
2985,Craig Rodriguez Md,warren11@example.net,293.407.3070x35360,"569 Jones Mill Suite 981, Piercestad, GU 86455",Port Zachary,NEW HAMPSHIRE,64813,America'S Top 120,Premium,137.14,2025-10-05,Paid,Northeast,2027-07-19,46-55,Employed,12502.49,27054,Low,1,False,False,False,2026-03-12
11087,Christopher Martin,vescobar@example.com,001-209-593-8998x927,"95549 Michael Manors Suite 297, Tuckerton, IA 68361",Mccoyborough,COLORADO,62639,America'S Top 500,Basic,191.75,2022-07-22,Pending,Northeast,2026-07-11,18-25,Unemployed,13225.52,28945,Low,8,False,False,False,2026-03-12
11109,Casey Davidson,hmitchell@example.com,(607)993-7996x91686,"3062 Bishop Land Apt. 922, Danastad, OK 19695",Rodrigueztown,MAINE,36641,America'S Top 500,Basic,96.85,2021-10-11,Overdue,Northeast,2027-04-03,56-65,Employed,7623.96,26498,High,2,False,True,True,2026-03-12
1192,Sharon Thomas,kmorales@example.net,6887316909,"8451 Morton Neck Suite 564, South Lisa, CO 71498",South Michelle,FLORIDA,33065,Sling Blue,Vip,157.75,2024-08-19,Overdue,South,2028-02-27,46-55,Unemployed,5020.42,10737,Medium,7,True,True,False,2026-03-12
9392,Dr. Angela Moore,michaelfritz@example.net,266.825.3965,"6776 Rebecca Extension Suite 080, Bishopberg, AL 27630",Lake Dawn,LOUISIANA,62027,America'S Top 500,Premium,83.43,2022-06-01,Pending,Midwest,2027-09-26,18-25,Self-Employed,14157.96,19176,Medium,3,False,True,True,2026-03-12
5480,Melissa Kirby,benjamin75@example.net,(552)645-1222x844,"07925 Adams Ridges Apt. 416, Joyhaven, WI 01251",Reedhaven,HAWAII,64584,Sling Orange,Premium,185.69,2023-05-12,Paid,Midwest,2027-10-16,56-65,Student,6468.72,748,High,4,True,True,True,2026-03-12
6600,Sara Cruz,phylliswhitaker@example.org,001-469-565-5597x2411,"761 Anthony Squares Suite 079, Susanbury, VA 86517",West Kerryborough,IOWA,45023,America'S Top 200,Basic,229.46,2021-12-15,Disputed,Northwest,2026-12-28,56-65,Unemployed,12587.78,33667,Medium,1,False,True,True,2026-03-12
9783,Douglas Mendez,jaclynerickson@example.com,+1-856-369-1854x59727,"566 Pearson Wells, North Stephen, DE 90303",Morenomouth,OHIO,30473,America'S Top 120,Premium,58.11,2025-05-06,Pending,Southwest,2026-12-22,56-65,Employed,1532.26,11529,Low,2,True,False,False,2026-03-12
11110,Scott Davis,catherinejames@example.org,001-833-896-7506x90936,"55663 Sanders Drives Suite 408, New Lisa, NJ 44114",South Brianview,NEW MEXICO,39376,America'S Top 250,Standard,237.76,2025-05-15,Paid,South,2027-01-16,36-45,Unemployed,8713.87,33071,Medium,5,True,True,False,2026-03-12
1653,James Burns,joshua57@example.org,001-536-991-3737x1150,"7284 Robinson Mission, North Autumn, KY 73991",Brookeville,NEVADA,25963,America'S Top 200,Vip,55.63,2021-05-06,Disputed,Northeast,2027-10-09,36-45,Employed,12182.26,48949,Low,1,True,True,False,2026-03-12
11461,Brian Mckenzie,ryan02@example.com,(998)357-1359,"659 Pierce Ranch Apt. 104, North Dustinland, MA 29300",Christinaberg,TENNESSEE,42850,America'S Top 120,Basic,88.93,2024-12-04,Overdue,Midwest,2027-03-06,36-45,Unemployed,12824.14,16765,Low,6,False,True,False,2026-03-12
3541,Tyler Gomez,burtonmelissa@example.com,329.832.2712,"54560 Brown Crossing Apt. 996, Huntville, AR 65942",East Travismouth,ARKANSAS,49331,Spanish Premium,Vip,211.78,2021-06-10,Pending,Northeast,2026-08-15,46-55,Unemployed,5633.41,24422,Medium,5,True,False,True,2026-03-12
1219,William Robinson,coreyhancock@example.com,213-647-9454x01987,"15966 Barnes Hill Apt. 680, South Danielside, FM 13144",New Mia,NEW MEXICO,54357,Spanish Premium,Basic,106.12,2025-03-17,Paid,Midwest,2027-07-07,18-25,Employed,1709.81,1033,High,4,True,True,True,2026-03-12
